,0.000000
1665,-2.490273
1666,-1.940395
1667,-1.916962
1668,-3.486034
1669,-2.722719
1670,-2.944923
1671,-2.811319
1672,-2.864516
1673,-2.694333
1674,-2.384531
1675,-2.56506
1676,-2.264711
1677,-2.756843
1678,-2.356462
1679,-3.424435
1680,-2.807039
1681,-2.020545
1682,-3.461903
1683,-3.227463
1684,-1.972365
1685,-3.109435
1686,-2.98565
1687,-2.590203
1688,-3.107519
1689,-3.147144
1690,-2.837743
1691,-3.020861
1692,-2.462595
1693,-2.611811
1694,-3.479519
1695,-2.483895
1696,-2.811106
1697,-3.056598
1698,-2.597068
1699,-2.739248
1700,-3.385213
1701,-3.844335
1702,-3.022586
1703,-2.206439
1704,-2.964197
1705,-2.252267
1706,-2.232422
1707,-2.311303
1708,-3.207106
1709,-2.352809
1710,-2.224911
1711,-3.076961
1712,-2.612618
1713,-2.363847
1714,-2.068284
1715,-2.925376
1716,-2.01544
1717,-3.132748
1718,-2.690487
1719,-3.46766
1720,-2.770692
1721,-3.194539
1722,-2.810421
1723,-2.376376
1724,-3.785962
1725,-2.707491
1726,-3.281671
1727,-3.37429
1728,-4.052528
1729,-3.973146
1730,-2.395483
1731,-2.694031
1732,-2.968819
1733,-3.330256
1734,-2.814781
1735,-2.141712
1736,-3.291953
1737,-3.354749
1738,-2.976014
1739,-2.426964
1740,-2.718344
1741,-2.711189
1742,-3.034675
1743,-2.51784
1744,-2.57336
1745,-2.750384
1746,-2.123245
1747,-2.559671
1748,-2.280293
1749,-2.590388
1750,-3.187598
1751,-2.272037
1752,-3.183825
1753,-2.85302
1754,-2.606464
1755,-2.731224
1756,-3.083003
1757,-2.520265
1758,-2.227707
1759,-2.473593
1760,-2.628433
1761,-2.174587
1762,-2.947838
1763,-2.612912
1764,-2.215933
1765,-2.829478
1766,-2.782997
1767,-2.605874
1768,-3.170589
1769,-2.229722
1770,-2.256368
1771,-3.314317
1772,-2.707839
1773,-1.993328
1774,-2.775161
1775,-2.552201
1776,-2.730056
1777,-2.871231
1778,-2.4279
1779,-2.463191
1780,-2.400091
1781,-2.442134
1782,-1.766532
1783,-2.880055
1784,-2.850924
1785,-3.625131
1786,-2.768318
1787,-3.45601
1788,-2.976484
1789,-2.68157
1790,-3.199916
1791,-3.4469
1792,-3.492988
1793,-2.714306
1794,-2.194096
1795,-3.059581
1796,-2.82009
1797,-2.438009
1798,-2.815654
1799,-2.747626
1800,-2.127194
1801,-3.266272
1802,-3.973455
1803,-3.723367
1804,-2.595209
1805,-3.821241
1806,-1.853096
1807,-3.326375
1808,-2.797143
1809,-3.575277
1810,-3.501286
1811,-2.455906
1812,-2.435224
1813,-3.992208
1814,-3.033893
1815,-2.139128
1816,-2.660561
1817,-2.828652
1818,-3.186675
1819,-2.218836
1820,-2.832074
1821,-2.6497
1822,-1.749402
1823,-2.944702
1824,-2.047048
1825,-2.50527
1826,-2.157929
1827,-2.496055
1828,-2.648866
1829,-2.588311
1830,-2.016766
1831,-3.439053
1832,-2.323846
1833,-2.58841
1834,-2.851638
1835,-3.083087
1836,-3.219692
1837,-1.704933
1838,-1.989959
1839,-2.801495
1840,-3.292563
1841,-2.219774
1842,-2.711494
1843,-3.229514
1844,-3.758641
1845,-3.309956
1846,-2.427438
1847,-2.906908
1848,-2.876383
1849,-2.828597
1850,-2.835769
1851,-3.504366
1852,-3.965546
1853,-2.970179
1854,-2.424638
1855,-2.602818
1856,-1.747477
1857,-3.026803
1858,-2.64206
1859,-1.793878
1860,-3.044961
1861,-3.242796
1862,-2.828421
1863,-2.967253
1864,-3.066917
1865,-2.983981
1866,-2.643941
1867,-2.842087
1868,-2.50047
1869,-2.442623
1870,-2.792281
1871,-3.844131
1872,-2.45604
1873,-2.429375
1874,-1.891306
1875,-2.304007
1876,-3.20093
1877,-2.908858
1878,-2.523826
1879,-3.514324
1880,-2.861769
1881,-2.427112
1882,-3.202489
1883,-2.202788
1884,-1.956363
1885,-3.034776
1886,-2.558114
1887,-2.740073
1888,-1.973608
1889,-3.26225
1890,-2.618622
1891,-2.864811
1892,-2.96996
1893,-1.693031
1894,-3.016053
1895,-3.202606
1896,-3.380507
1897,-2.495854
1898,-2.332181
1899,-1.993663
1900,-2.446707
1901,-3.027955
1902,-2.036028
1903,-2.756133
1904,-2.67278
1905,-2.679051
1906,-3.197507
1907,-1.806058
1908,-3.070776
1909,-1.902428
1910,-1.948504
1911,-2.287899
1912,-2.181122
1913,-2.723868
1914,-2.794313
1915,-3.013939
1916,-3.214845
1917,-2.536569
1918,-2.646798
1919,-3.028215
1920,-2.815709
1921,-2.77962
1922,-2.76481
1923,-2.062734
1924,-2.47428
1925,-3.167714
1926,-3.159969
1927,-2.890405
1928,-2.983456
1929,-3.171525
1930,-3.567877
1931,-2.417345
1932,-3.214707
1933,-2.935068
1934,-2.493226
1935,-2.966592
1936,-3.088119
1937,-2.243891
1938,-3.064048
1939,-2.946044
1940,-3.029867
1941,-1.781961
1942,-2.299009
1943,-2.352624
1944,-2.666304
1945,-2.552825
1946,-3.066895
1947,-2.0354
1948,-2.112074
1949,-2.458797
1950,-1.953311
1951,-2.527751
1952,-3.020166
1953,-3.682329
1954,-1.919615
1955,-3.289461
1956,-2.756104
1957,-2.023859
1958,-2.498096
1959,-3.118482
1960,-2.750117
1961,-3.81762
1962,-3.610917
1963,-2.129635
1964,-3.948778
1965,-3.035914
1966,-2.518521
1967,-2.678269
1968,-2.582804
1969,-2.399147
1970,-3.250943
1971,-3.054697
1972,-2.219556
1973,-3.204835
1974,-2.979704
1975,-3.304776
1976,-3.120245
1977,-2.302513
1978,-2.227543
1979,-3.05507
1980,-1.998372
1981,-3.238673
1982,-2.770087
1983,-3.007705
1984,-3.924299
1985,-2.371548
1986,-2.927152
1987,-2.802459
1988,-1.970635
1989,-3.315311
1990,-2.258737
1991,-2.485009
1992,-2.906412
1993,-2.606069
1994,-3.696155
1995,-2.841452
1996,-2.75832
1997,-3.115025
1998,-1.996037
1999,-4.018568
2000,-2.556175
2001,-2.503545
2002,-1.857571
2003,-3.611767
2004,-1.781918
2005,-2.814104
2006,-2.259935
2007,-2.58172
2008,-2.67402
2009,-2.952547
2010,-2.422007
2011,-3.699899
2012,-2.910671
2013,-3.031169
2014,-2.86912
2015,-2.144855
2016,-2.715935
2017,-2.881295
2018,-3.628064
2019,-2.156069
2020,-3.037843
2021,-2.051892
2022,-2.997068
2023,-2.9659
2024,-1.566431
2025,-2.993103
2026,-2.457051
2027,-3.068286
2028,-2.268224
2029,-3.809695
2030,-2.879366
2031,-3.210459
2032,-2.315315
2033,-2.210247
2034,-2.950413
2035,-2.519809
2036,-2.362325
2037,-3.564546
2038,-2.046181
2039,-2.593914
2040,-2.278271
2041,-2.664021
2042,-1.685546
2043,-2.139594
2044,-2.418881
2045,-2.919182
2046,-3.347537
2047,-2.52391
2048,-3.247498
2049,-2.972884
2050,-3.437583
2051,-2.641298
2052,-3.713633
2053,-2.732513
2054,-3.170293
2055,-2.604906
2056,-3.49012
2057,-2.937295
2058,-2.397071
2059,-2.864157
2060,-3.173169
2061,-2.278844
2062,-3.599906
2063,-2.829525
2064,-3.486349
2065,-3.257054
2066,-3.043398
2067,-3.001836
2068,-3.430555
2069,-2.623968
2070,-3.342763
2071,-3.348506
2072,-2.796546
2073,-2.953402
2074,-4.220057
2075,-2.636282
2076,-2.901419
2077,-3.002022
2078,-3.079979
2079,-2.161042
2080,-3.654888
2081,-2.819939
2082,-2.500876
2083,-2.489852
2084,-1.836769
2085,-2.344926
2086,-2.033508
2087,-2.599414
2088,-1.971863
2089,-3.02022
2090,-2.586665
2091,-3.408748
2092,-2.556991
2093,-2.583561
2094,-2.50698
2095,-3.141471
2096,-2.757135
2097,-2.76252
2098,-2.956057
2099,-2.41383
2100,-2.064937
2101,-3.136192
2102,-2.82622
2103,-2.638676
2104,-2.679045
2105,-1.920997
2106,-3.140293
2107,-2.865551
2108,-2.790177
2109,-2.789137
2110,-3.873118
2111,-3.102939
2112,-2.368143
2113,-2.814718
2114,-2.461408
2115,-2.379221
2116,-2.614159
2117,-3.36207
2118,-2.833953
2119,-2.721075
2120,-2.718631
2121,-2.38286
2122,-3.239447
2123,-3.123185
2124,-3.058215
2125,-2.28849
2126,-3.229405
2127,-2.0588
2128,-2.560013
2129,-2.048627
2130,-2.571595
2131,-2.313618
2132,-2.455205
2133,-2.641652
2134,-3.350236
2135,-3.485596
2136,-3.580415
2137,-2.221504
2138,-2.83005
2139,-2.800391
2140,-2.243867
2141,-2.942366
2142,-3.018012
2143,-2.973216
2144,-3.214677
2145,-2.753744
2146,-2.895006
2147,-2.545012
2148,-1.99722
2149,-3.574251
2150,-2.382633
2151,-2.16388
2152,-2.852446
2153,-2.773287
2154,-3.028663
2155,-2.197802
2156,-2.796699
2157,-3.496009
2158,-2.169903
2159,-2.327382
2160,-2.419214
2161,-3.109886
2162,-1.695283
2163,-2.310087
2164,-2.849089
2165,-2.508379
2166,-2.89566
2167,-3.506509
2168,-2.602527
2169,-2.219195
2170,-2.73096
2171,-3.341372
2172,-2.979826
2173,-2.442357
2174,-3.420539
2175,-3.19275
2176,-2.109904
2177,-2.814431
2178,-3.45507
2179,-2.73977
2180,-2.518497
2181,-1.830105
2182,-3.247233
2183,-2.386585
2184,-2.599342
2185,-2.662047
2186,-2.507534
2187,-3.272707
2188,-2.346396
2189,-4.036951
2190,-2.58166
2191,-2.296501
2192,-3.162997
2193,-2.595621
2194,-3.576647
2195,-3.191252
2196,-3.564271
2197,-2.980633
2198,-3.145648
2199,-2.86423
2200,-1.910899
2201,-3.256488
2202,-3.362263
2203,-2.796299
2204,-3.435259
2205,-3.305086
2206,-1.937545
2207,-2.65108
2208,-2.435963
2209,-2.427332
2210,-3.229317
2211,-2.989341
2212,-2.834973
2213,-2.956552
2214,-2.519202
2215,-2.952214
2216,-3.489811
2217,-2.952209
2218,-2.278485
2219,-3.55752
2220,-2.650933
2221,-2.179533
2222,-2.856732
2223,-2.873667
2224,-2.026746
2225,-2.426196
2226,-2.711656
2227,-2.834104
2228,-2.668484
2229,-2.786082
2230,-3.020358
2231,-2.931331
2232,-2.281231
2233,-2.519906
2234,-2.533929
2235,-2.161917
2236,-2.475046
2237,-2.172322
2238,-3.494997
2239,-2.72586
2240,-2.807877
2241,-2.262333
2242,-3.404341
2243,-3.154309
2244,-3.181015
2245,-2.803018
2246,-2.590075
2247,-3.136899
2248,-2.806644
2249,-2.770113
2250,-3.390531
2251,-3.655035
2252,-1.932196
2253,-3.350799
2254,-2.708382
2255,-3.667448
2256,-3.68105
2257,-3.19882
2258,-3.173587
2259,-4.003135
2260,-2.68779
2261,-1.840434
2262,-2.92843
2263,-2.720546
2264,-2.517203
2265,-2.40851
2266,-2.917903
2267,-3.356156
2268,-3.439369
2269,-2.806977
2270,-2.954659
2271,-3.175386
2272,-2.443334
2273,-2.651983
2274,-3.510717
2275,-3.715008
2276,-2.891471
2277,-3.449699
2278,-3.888926
2279,-3.291264
2280,-2.68212
2281,-2.806323
2282,-3.081724
2283,-2.708192
2284,-3.407891
2285,-2.053173
2286,-2.307405
2287,-2.26108
2288,-2.174382
2289,-3.418733
2290,-2.187229
2291,-2.260935
2292,-2.91262
2293,-2.637097
2294,-2.888882
2295,-2.171326
2296,-2.742592
2297,-3.375301
2298,-2.381623
2299,-3.1738
2300,-2.837023
2301,-3.380396
2302,-2.860167
2303,-2.479321
2304,-2.676529
2305,-2.486656
2306,-3.150128
2307,-2.9426
2308,-2.76952
2309,-2.406273
2310,-2.455058
2311,-1.866374
2312,-2.989293
2313,-2.698566
2314,-2.48053
2315,-2.931585
2316,-3.604271
2317,-1.959491
2318,-2.302307
2319,-3.820471
2320,-2.924571
2321,-2.587882
2322,-2.238149
2323,-2.65879
2324,-3.352759
2325,-2.186565
2326,-3.513182
2327,-2.158628
2328,-3.909239
2329,-3.104474
2330,-1.879384
2331,-2.308372
2332,-1.794239
2333,-4.043068
2334,-3.003961
2335,-3.328913
2336,-2.959162
2337,-2.594891
2338,-2.293024
2339,-2.592069
2340,-3.393883
2341,-2.661374
2342,-2.956303
2343,-3.503185
2344,-2.485553
2345,-2.961859
2346,-3.357911
2347,-2.788353
2348,-3.110945
2349,-3.086726
2350,-2.494941
2351,-3.64413
2352,-3.132179
2353,-3.025236
2354,-2.992039
2355,-2.128447
2356,-2.739327
2357,-3.347746
2358,-3.051994
2359,-2.943862
2360,-2.699782
2361,-2.82922
2362,-3.351298
2363,-2.265822
2364,-3.318193
2365,-2.998684
2366,-2.65017
2367,-3.381037
2368,-3.055694
2369,-2.631955
2370,-2.093355
2371,-3.765753
2372,-3.291576
2373,-2.339645
2374,-2.120607
2375,-3.004742
2376,-2.913335
2377,-2.371836
2378,-2.708909
2379,-2.059027
2380,-2.479208
2381,-2.330948
2382,-2.664129
2383,-2.091622
2384,-2.932846
2385,-2.841951
2386,-2.343608
2387,-2.387076
2388,-2.126803
2389,-3.441098
2390,-3.208855
2391,-2.387103
2392,-2.842185
2393,-2.197721
2394,-2.962125
2395,-2.430652
2396,-2.872757
2397,-2.56846
2398,-2.700286
2399,-2.118334
2400,-2.843515
2401,-2.696114
2402,-2.720284
2403,-3.05471
2404,-2.93483
2405,-3.10011
2406,-2.807716
2407,-2.340772
2408,-2.970141
2409,-2.3081
2410,-1.986081
2411,-3.468562
2412,-2.456624
2413,-3.252495
2414,-2.594757
2415,-2.468119
2416,-3.129026
2417,-2.413501
2418,-2.248655
2419,-3.02415
2420,-3.114241
2421,-3.996157
2422,-2.585161
2423,-2.926955
2424,-2.000878
2425,-2.600404
2426,-3.05898
2427,-3.418496
2428,-4.062879
2429,-2.986533
2430,-1.883746
2431,-3.314279
2432,-2.024501
2433,-1.914986
2434,-2.904458
2435,-3.754779
2436,-2.645783
2437,-3.178995
2438,-2.187006
2439,-2.613536
2440,-1.967583
2441,-2.861989
2442,-2.984669
2443,-2.791642
2444,-2.687483
2445,-3.085197
2446,-3.164314
2447,-3.542325
2448,-3.171704
2449,-2.341128
2450,-2.200961
2451,-2.364326
2452,-3.08091
2453,-3.194933
2454,-2.282729
2455,-2.540533
2456,-2.83927
2457,-2.47605
2458,-2.680905
2459,-4.04647
2460,-2.407957
2461,-2.530868
2462,-3.423957
2463,-3.098147
2464,-2.643561
2465,-3.0691
2466,-2.659584
2467,-2.390233
2468,-1.685105
2469,-3.231997
2470,-2.417446
2471,-2.47732
2472,-2.639787
2473,-2.946602
2474,-2.270219
2475,-3.005294
2476,-3.061511
2477,-2.554886
2478,-2.128458
2479,-3.600613
2480,-2.896027
2481,-3.29871
2482,-2.791216
2483,-2.297103
2484,-2.384854
2485,-3.356657
2486,-2.714292
2487,-3.976895
2488,-2.636409
2489,-3.711651
2490,-2.96034
2491,-2.553583
2492,-2.599233
2493,-2.752242
2494,-3.298128
2495,-3.566689
2496,-3.163325
2497,-2.61883
2498,-3.273907
2499,-2.914529
2500,-2.302421
2501,-3.055844
2502,-3.338839
2503,-2.85363
2504,-1.575236
2505,-2.907323
2506,-2.234464
2507,-2.958073
2508,-3.150989
2509,-2.68833
2510,-2.928565
2511,-3.346515
2512,-2.635268
2513,-3.388968
2514,-2.665561
2515,-2.666921
2516,-3.492402
2517,-3.433746
2518,-2.490531
2519,-2.530069
2520,-3.537228
2521,-2.692617
2522,-1.845618
2523,-3.489667
2524,-2.630794
2525,-2.915963
2526,-2.478638
2527,-2.979418
2528,-2.604769
2529,-1.946879
2530,-3.37977
2531,-2.75171
2532,-2.870589
2533,-2.611393
2534,-2.77587
2535,-3.786463
2536,-2.418381
2537,-2.929759
2538,-2.738228
2539,-2.385399
2540,-2.437836
2541,-2.515748
2542,-2.72054
2543,-2.805465
2544,-1.991045
2545,-3.295291
2546,-3.176704
2547,-3.307864
2548,-3.230883
2549,-2.936987
2550,-2.396619
2551,-2.350237
2552,-2.050068
2553,-1.871063
2554,-3.480205
2555,-2.679502
2556,-2.915772
2557,-2.133405
2558,-3.454137
2559,-2.469323
2560,-2.799094
2561,-2.995325
2562,-2.325306
2563,-2.580143
2564,-3.070572
2565,-3.137192
2566,-2.420373
2567,-2.438317
2568,-1.748949
2569,-2.406231
2570,-2.978428
2571,-2.326393
2572,-2.945119
2573,-3.27621
2574,-2.308897
2575,-2.64122
2576,-2.863083
2577,-2.344582
2578,-2.520879
2579,-3.299602
2580,-3.483797
2581,-3.304377
2582,-3.022192
2583,-2.545533
2584,-3.317596
2585,-2.984352
2586,-2.553607
2587,-2.787303
2588,-3.417254
2589,-3.611996
2590,-2.228971
2591,-2.500823
2592,-3.299885
2593,-2.945504
2594,-2.717032
2595,-3.362943
2596,-3.2796
2597,-2.325927
2598,-3.043173
2599,-2.926776
2600,-2.247414
2601,-3.122067
2602,-3.130028
2603,-3.455051
2604,-3.295942
2605,-2.910879
2606,-2.395766
2607,-2.165569
2608,-3.35341
2609,-2.284909
2610,-2.498797
2611,-2.192424
2612,-3.185729
2613,-3.357054
2614,-2.719693
2615,-2.097558
2616,-2.785862
2617,-2.236525
2618,-3.428683
2619,-2.823664
2620,-3.001124
2621,-3.095934
2622,-3.590571
2623,-3.120556
2624,-2.776983
2625,-2.34561
2626,-2.493927
2627,-2.876567
2628,-3.748054
2629,-3.192369
2630,-3.646008
2631,-3.171628
2632,-2.183353
2633,-2.330133
2634,-2.752954
2635,-2.99712
2636,-3.372523
2637,-2.184769
2638,-2.80537
2639,-3.394691
2640,-1.988336
2641,-2.238134
2642,-2.190449
2643,-2.226027
2644,-2.163765
2645,-3.462773
2646,-3.101445
2647,-2.769473
2648,-2.953692
2649,-2.094332
2650,-2.378427
2651,-2.656978
2652,-2.518663
2653,-3.765928
2654,-3.245835
2655,-3.050812
2656,-3.217714
2657,-3.055262
2658,-3.511269
2659,-2.133089
2660,-2.091802
2661,-2.054394
2662,-2.161881
2663,-2.796455
2664,-3.511381
2665,-2.843088
2666,-3.233836
2667,-3.372049
2668,-2.559982
2669,-3.079247
2670,-3.426578
2671,-2.021958
2672,-2.846565
2673,-2.74052
2674,-3.318
2675,-1.82398
2676,-2.404894
2677,-2.674669
2678,-1.962966
2679,-3.059724
2680,-3.701721
2681,-2.879021
2682,-2.893557
2683,-1.804429
2684,-2.35032
2685,-3.35805
2686,-2.766489
2687,-3.343178
2688,-2.779044
2689,-3.742814
2690,-2.000425
2691,-2.717525
2692,-2.224891
2693,-2.747314
2694,-2.590635
2695,-3.471547
2696,-3.807215
2697,-3.195236
2698,-3.105639
2699,-2.392897
2700,-3.100553
2701,-3.082881
2702,-2.190172
2703,-2.413643
2704,-3.016736
2705,-2.602026
2706,-2.83299
2707,-2.485237
2708,-2.355179
2709,-3.332883
2710,-2.7972
2711,-2.648159
2712,-2.679149
2713,-3.486766
2714,-2.299579
2715,-1.989591
2716,-1.891474
2717,-2.776381
2718,-2.355366
2719,-3.303262
2720,-2.117952
2721,-2.839475
2722,-2.133384
2723,-1.855415
2724,-3.433313
2725,-3.206815
2726,-2.898751
2727,-3.538393
2728,-2.96314
2729,-2.282884
2730,-2.332566
2731,-2.471118
2732,-2.128175
2733,-2.960158
2734,-2.599091
2735,-3.43457
2736,-2.503324
2737,-2.577937
2738,-3.17184
2739,-2.747781
2740,-3.59156
2741,-3.395774
2742,-3.726364
2743,-3.358122
2744,-2.236868
2745,-2.930303
2746,-2.238402
2747,-2.661608
2748,-2.812599
2749,-3.066089
2750,-2.341121
2751,-2.107066
2752,-2.892913
2753,-2.536722
2754,-2.404644
2755,-1.725865
2756,-2.708974
2757,-1.974836
2758,-3.014529
2759,-2.46424
2760,-2.743014
2761,-2.73027
2762,-1.602454
2763,-2.805931
2764,-2.791986
2765,-2.423191
2766,-2.831432
2767,-2.314521
2768,-1.890841
2769,-2.48986
2770,-2.016269
2771,-2.145892
2772,-2.713603
2773,-2.400354
2774,-2.202851
2775,-2.708859
2776,-2.494096
2777,-2.623721
2778,-2.334602
2779,-2.186739
2780,-2.564896
2781,-2.997924
2782,-3.292822
2783,-3.514275
2784,-2.594041
2785,-2.48935
2786,-2.685753
2787,-2.279588
2788,-3.110775
2789,-2.810153
2790,-3.766452
2791,-2.173844
2792,-3.487469
2793,-3.671335
2794,-3.149838
2795,-1.905499
2796,-2.78203
2797,-3.374968
2798,-2.46009
2799,-3.260081
2800,-2.403175
2801,-3.010145
2802,-2.69174
2803,-1.998055
2804,-3.430952
2805,-2.965354
2806,-2.692526
2807,-3.53912
2808,-3.423868
2809,-3.315625
2810,-3.658842
2811,-1.993683
2812,-2.456608
2813,-2.909721
2814,-3.745466
2815,-2.737076
2816,-3.00196
2817,-2.200012
2818,-3.229444
2819,-2.360322
2820,-3.55744
2821,-2.751702
2822,-2.863814
2823,-2.955656
2824,-2.873986
2825,-2.361847
2826,-2.587958
2827,-2.895882
2828,-3.066766
2829,-3.279218
2830,-3.872773
2831,-3.035872
2832,-2.557664
2833,-3.061969
2834,-2.337712
2835,-2.872264
2836,-2.142369
2837,-3.708275
2838,-3.113455
2839,-2.210874
2840,-1.652633
2841,-2.614743
2842,-3.475165
2843,-2.531549
2844,-3.41837
2845,-2.564804
2846,-3.254429
2847,-2.758929
2848,-2.610098
2849,-3.374593
2850,-2.829574
2851,-1.971198
2852,-3.308548
2853,-2.127627
2854,-2.366396
2855,-2.340683
2856,-2.870266
2857,-3.034209
2858,-2.648881
2859,-3.716481
2860,-3.082444
2861,-2.398583
2862,-2.984997
2863,-3.397701
2864,-3.417419
2865,-3.183938
2866,-2.285527
2867,-3.017846
2868,-2.4886
2869,-3.374828
2870,-3.097286
2871,-2.681356
2872,-2.97263
2873,-2.68109
2874,-3.467128
2875,-2.461917
2876,-3.075796
2877,-2.895021
2878,-2.995468
2879,-3.10385
2880,-2.441032
2881,-2.501724
2882,-2.490131
2883,-2.631192
2884,-3.761528
2885,-2.970973
2886,-3.081904
2887,-2.396297
2888,-2.771485
2889,-2.219146
2890,-2.879854
2891,-2.393907
2892,-2.457495
2893,-2.695589
2894,-2.989122
2895,-2.197906
2896,-3.318127
2897,-3.648951
2898,-3.122658
2899,-3.174356
2900,-2.971756
2901,-3.161667
2902,-2.907666
2903,-2.221784
2904,-3.234675
2905,-1.968051
2906,-3.334586
2907,-3.216344
2908,-3.067573
2909,-3.234145
2910,-2.770443
2911,-2.762554
2912,-2.553467
2913,-3.19736
2914,-3.245748
2915,-2.712607
2916,-2.61079
2917,-2.752363
2918,-3.021699
2919,-3.365424
2920,-2.925749
2921,-2.144543
2922,-3.063334
2923,-1.973053
2924,-2.960608
2925,-2.922499
2926,-2.633863
2927,-2.536255
2928,-3.420672
2929,-3.270471
2930,-2.629589
2931,-2.894035
2932,-2.854958
2933,-3.191281
2934,-2.262056
2935,-3.437581
2936,-2.746666
2937,-2.408223
2938,-1.942085
2939,-3.151793
2940,-2.384808
2941,-2.644452
2942,-3.415583
2943,-3.66403
2944,-2.306857
2945,-2.327267
2946,-2.338282
2947,-2.171952
2948,-2.254933
2949,-2.259833
2950,-2.825727
2951,-3.182769
2952,-3.487176
2953,-2.755033
2954,-3.127371
2955,-3.829476
2956,-3.153193
2957,-3.309351
2958,-2.855451
2959,-2.884281
2960,-3.417403
2961,-2.679511
2962,-1.659022
2963,-3.080876
2964,-3.566871
2965,-3.306218
2966,-3.99504
2967,-3.183695
2968,-3.125329
2969,-2.511591
2970,-2.280195
2971,-2.314459
2972,-2.814615
2973,-2.513071
2974,-2.199324
2975,-3.302808
2976,-2.541448
2977,-3.781248
2978,-3.885646
2979,-3.463731
2980,-2.371484
2981,-2.166426
2982,-2.445896
2983,-3.192713
2984,-2.024299
2985,-3.097598
2986,-2.231427
2987,-2.780711
2988,-3.135964
2989,-2.419593
2990,-2.073226
2991,-2.130928
2992,-2.37174
2993,-2.00049
2994,-2.71379
2995,-1.762283
2996,-3.364999
2997,-2.840933
2998,-3.388267
2999,-2.765363
3000,-2.370643
3001,-2.057566
3002,-3.836837
3003,-2.328263
3004,-2.818977
3005,-2.86937
3006,-2.728439
3007,-2.798864
3008,-3.289404
3009,-3.363524
3010,-2.803752
3011,-3.297891
3012,-2.611678
3013,-2.417342
3014,-3.322292
3015,-2.543957
3016,-2.871359
3017,-3.514457
3018,-2.406727
3019,-2.627276
3020,-2.974351
3021,-2.774386
3022,-2.831492
3023,-3.258906
3024,-3.237598
3025,-2.697249
3026,-3.130068
3027,-2.470942
3028,-3.009858
3029,-2.94475
3030,-2.918585
3031,-3.305171
3032,-2.449114
3033,-2.537387
3034,-3.271746
3035,-2.191477
3036,-3.045001
3037,-2.87861
3038,-3.407294
3039,-3.324492
3040,-3.280207
3041,-3.889599
3042,-2.461709
3043,-1.795829
3044,-3.17039
3045,-2.792418
3046,-2.702909
3047,-2.567174
3048,-2.946114
3049,-2.948767
3050,-2.882171
3051,-2.946587
3052,-2.528381
3053,-2.342687
3054,-3.154265
3055,-2.316965
3056,-2.34688
3057,-3.123651
3058,-2.149895
3059,-2.405448
3060,-2.573283
3061,-1.924027
3062,-2.671575
3063,-2.681934
3064,-2.401366
3065,-2.765101
3066,-2.598624
3067,-2.388355
3068,-2.841312
3069,-2.665547
3070,-2.922357
3071,-3.080938
3072,-2.645861
3073,-2.01472
3074,-2.196631
3075,-3.24485
3076,-3.27745
3077,-2.358492
3078,-3.354976
3079,-2.819442
3080,-4.026099
3081,-3.227426
3082,-2.514498
3083,-2.961281
3084,-2.36245
3085,-2.358685
3086,-2.417867
3087,-3.214068
3088,-2.500137
3089,-3.052704
3090,-2.591175
3091,-3.273047
3092,-2.530165
3093,-2.518015
3094,-3.050446
3095,-3.339058
3096,-2.680722
3097,-2.474294
3098,-2.920333
3099,-2.651858
3100,-2.574664
3101,-2.754192
3102,-3.093686
3103,-2.656299
3104,-3.167733
3105,-2.747743
3106,-2.846991
3107,-3.031294
3108,-2.65998
3109,-3.479204
3110,-2.883361
3111,-3.757562
3112,-1.928242
3113,-2.725191
3114,-3.323525
3115,-3.260604
3116,-3.260819
3117,-2.502338
3118,-3.263709
3119,-3.472117
3120,-2.555024
3121,-3.06997
3122,-2.746461
3123,-2.679988
3124,-2.365218
3125,-3.553466
3126,-2.852229
3127,-2.653732
3128,-2.595129
3129,-2.552616
3130,-2.909318
3131,-3.204692
3132,-2.073946
3133,-2.299802
3134,-2.879305
3135,-2.151945
3136,-2.582473
3137,-2.719987
3138,-1.896222
3139,-2.602184
3140,-2.600518
3141,-2.703057
3142,-2.652236
3143,-2.186042
3144,-2.190453
3145,-2.259898
3146,-2.523316
3147,-2.217395
3148,-2.844353
3149,-2.896653
3150,-2.667044
3151,-2.768959
3152,-2.065015
3153,-2.60866
3154,-2.774636
3155,-2.355842
3156,-2.425997
3157,-2.26978
3158,-1.905359
3159,-2.179172
3160,-2.648913
3161,-2.61541
3162,-2.591047
3163,-2.885598
3164,-1.982995
3165,-2.642791
3166,-3.407976
3167,-3.075984
3168,-2.569687
3169,-2.646569
3170,-2.691137
3171,-2.225364
3172,-2.061184
3173,-2.093226
3174,-3.444221
3175,-1.617102
3176,-3.008441
3177,-2.073401
3178,-3.070759
3179,-2.764646
3180,-2.790192
3181,-2.503235
3182,-3.178672
3183,-3.270993
3184,-3.207923
3185,-2.208134
3186,-3.461279
3187,-3.387168
3188,-2.962148
3189,-2.38238
3190,-3.518005
3191,-3.276687
3192,-2.585713
3193,-2.604465
3194,-2.79852
3195,-3.333874
3196,-2.271049
3197,-3.17469
3198,-2.686293
3199,-3.413175
3200,-2.445743
3201,-2.590176
3202,-1.989924
3203,-2.903443
3204,-3.68552
3205,-3.042434
3206,-3.638409
3207,-2.391669
3208,-4.040844
3209,-2.587103
3210,-3.195651
3211,-2.743075
3212,-3.398363
3213,-3.265746
3214,-3.096735
3215,-2.211416
3216,-2.343017
3217,-1.843767
3218,-2.460797
3219,-3.355228
