,0.000000
1498,-38643.039365
1499,-57115.464059
1500,-37115.734821
1501,-56521.011936
1502,-51723.751449
1503,-45130.215866
1504,-51896.836083
1505,-59010.268863
1506,-61459.208415
1507,-63187.156457
1508,-62194.197467
1509,-57224.020338
1510,-27295.880697
1511,-52074.613385
1512,-43707.434634
1513,-58780.359989
1514,-44749.846903
1515,-40784.339527
1516,-57438.149377
1517,-67868.814573
1518,-58049.693814
1519,-34619.099987
1520,-46256.413081
1521,-66991.581015
1522,-63422.331748
1523,-45605.214394
1524,-47912.883996
1525,-49721.484191
1526,-53319.6634
1527,-55113.210753
1528,-54462.805971
1529,-34596.789375
1530,-58793.984614
1531,-42600.351431
1532,-52597.458429
1533,-46292.28937
1534,-37853.350409
1535,-50735.822043
1536,-35598.470133
1537,-44089.583558
1538,-53791.321386
1539,-36123.405305
1540,-61369.597854
1541,-33239.069738
1542,-37919.939981
1543,-67882.57816
1544,-42472.510808
1545,-51784.993667
1546,-60777.428625
1547,-87386.515313
1548,-73840.963872
1549,-55924.762505
1550,-76901.662065
1551,-18001.957208
1552,-57980.639434
1553,-29733.585558
1554,-66221.476298
1555,-30540.386583
1556,-26149.393859
1557,-50710.268849
1558,-53950.854516
1559,-39794.894548
1560,-35675.793735
1561,-15328.655431
1562,-34873.492071
1563,-54308.303159
1564,-46531.171771
1565,-63741.97764
1566,-78272.79373
1567,-77923.071338
1568,-46735.236651
1569,-49232.480201
1570,-60184.668547
1571,-37333.459247
1572,-40837.278751
1573,-23209.244842
1574,-40502.06187
1575,-35313.910157
1576,-25725.8881
1577,-49254.239628
1578,-21510.35544
1579,-21258.230274
1580,-15535.902334
1581,-19081.468363
1582,-18239.33642
1583,-21142.995261
1584,-20154.097887
1585,-60175.069986
1586,-29253.371936
1587,-43224.154248
1588,-41105.658974
1589,-26613.235931
1590,-36899.051476
1591,-42296.859674
1592,-42783.851512
1593,-42243.96435
1594,-35380.24946
1595,-49814.614041
1596,-49147.705626
1597,-30535.670189
1598,-32498.988079
1599,-46256.396777
1600,-40774.397584
1601,-29653.165948
1602,-37910.303326
1603,-32234.887794
1604,-48038.536062
1605,-43629.399642
1606,-49156.203331
1607,-29404.056335
1608,-43873.716324
1609,-42703.047528
1610,-43867.4938
1611,-46811.457651
1612,-47716.192771
1613,-46958.10814
1614,-25705.897618
1615,-21143.265551
1616,-66608.633121
1617,-46965.748188
1618,-46809.637752
1619,-40415.304955
1620,-30843.255383
1621,-36369.650041
1622,-60329.351162
1623,-28565.738296
1624,-55158.260043
1625,-44540.358169
1626,-39357.883168
1627,-39112.888723
1628,-31043.480303
1629,-35769.503843
1630,-58058.614082
1631,-47948.697169
1632,-41183.786982
1633,-27157.743345
1634,-43675.776675
1635,-53252.752067
1636,-35594.336299
1637,-50452.631856
1638,-29210.232606
1639,-55991.698125
1640,-59680.323733
1641,-52785.773011
1642,-30856.9907
1643,-40181.918808
1644,-22297.078501
1645,-41643.793561
1646,-38383.203396
1647,-31456.352689
1648,-38468.878803
1649,-45640.610153
1650,-40534.156317
1651,-32591.746046
1652,-39118.771455
1653,-56726.953721
1654,-32602.271043
1655,-52911.096209
1656,-48023.328081
1657,-41200.697722
1658,-31923.317926
1659,-25736.561928
1660,-34315.153726
1661,-44477.380626
1662,-42781.291105
1663,-41949.75487
1664,-47585.006501
1665,-31899.681438
1666,-39139.649763
1667,-23477.586868
1668,-45094.716489
1669,-24687.558721
1670,-43734.175076
1671,-38110.605867
1672,-16412.244795
1673,-32941.549706
1674,-29707.422147
1675,-38138.722591
1676,-38856.460533
1677,-23552.718692
1678,-27564.582874
1679,-42111.7719
1680,-35443.113169
1681,-41837.24093
1682,-44857.587746
1683,-30714.668959
1684,-20689.715822
1685,-24635.067612
1686,-40669.720297
1687,-40739.168402
1688,-48622.979203
1689,-27659.556979
1690,-48928.698141
1691,-51531.687816
1692,-42465.110941
1693,-71782.940311
1694,-45191.444078
1695,-41079.82569
1696,-48431.112794
1697,-47120.479641
1698,-48172.847466
1699,-36570.852746
1700,-43015.454155
1701,-49605.953133
1702,-52810.532567
1703,-57904.345293
1704,-47103.734796
1705,-40710.366679
1706,-37240.613429
1707,-50302.052391
1708,-43400.877423
1709,-68877.318355
1710,-55435.709915
1711,-53103.43861
1712,-54518.76039
1713,-48283.848427
1714,-42213.17716
1715,-58415.014828
1716,-48591.957844
1717,-26550.453958
1718,-60735.42565
1719,-27498.001266
1720,-50616.665045
1721,-45570.088056
1722,-58855.032149
1723,-38122.455681
1724,-65904.918948
1725,-53758.570208
1726,-29065.318201
1727,-46759.623867
1728,-48007.250333
1729,-52341.984187
1730,-82365.981486
1731,-49180.486695
1732,-51213.581969
1733,-55097.260689
1734,-32667.992803
1735,-35435.194727
1736,-23136.934847
1737,-27689.920916
1738,-29677.451906
1739,-28121.847984
1740,-21259.416313
1741,-47378.528738
1742,-27166.462648
1743,-45796.758944
1744,-29485.162739
1745,-23685.380915
1746,-52932.646755
1747,-25074.989029
1748,-39402.80978
1749,-36608.41807
1750,-31810.156959
1751,-36007.856004
1752,-22670.822059
1753,-25863.361803
1754,-17573.144584
1755,-46647.081138
1756,-38166.352149
1757,-16836.159963
1758,-34038.95248
1759,-32321.798364
1760,-19440.255755
1761,-73072.332017
1762,-67650.500061
1763,-31107.057576
1764,-43937.197004
1765,-46160.469984
1766,-39994.179335
1767,-26102.804017
1768,-27762.489377
1769,-41369.469849
1770,-45522.09953
1771,-48691.651384
1772,-32685.32946
1773,-34662.007089
1774,-36459.317358
1775,-46408.389142
1776,-35301.725273
1777,-25147.828554
1778,-40277.6072
1779,-42541.020168
1780,-62865.217632
1781,-46472.59426
1782,-39508.53816
1783,-54456.014109
1784,-37693.627301
1785,-28322.173494
1786,-48339.780595
1787,-49512.661578
1788,-27691.533824
1789,-41328.299779
1790,-24267.578404
1791,-48142.029673
1792,-88918.444643
1793,-34528.155867
1794,-63859.490538
1795,-68127.518024
1796,-63509.500579
1797,-33153.214946
1798,-41722.326039
1799,-56480.249652
1800,-26621.175869
1801,-47211.97538
1802,-8941.029193
1803,-52965.115472
1804,-56885.022444
1805,-33704.644624
1806,-22559.076326
1807,-53271.417175
1808,-54635.456185
1809,-49559.564135
1810,-61829.210322
1811,-32404.038461
1812,-42235.473009
1813,-47438.089569
1814,-49330.042859
1815,-37355.646781
1816,-41904.378945
1817,-41757.099067
1818,-32418.097201
1819,-17795.18371
1820,-36051.517389
1821,-42671.81633
1822,-47402.389282
1823,-64435.366537
1824,-55488.932429
1825,-51306.05976
1826,-59292.233597
1827,-32427.798784
1828,-17420.078779
1829,-37809.350563
1830,-27247.593989
1831,-47294.694823
1832,-50790.706974
1833,-44853.787515
1834,-47719.311334
1835,-29412.371725
1836,-44100.656564
1837,-41178.195104
1838,-40217.670873
1839,-38027.388162
1840,-42543.350339
1841,-26108.371152
1842,-31726.281519
1843,-59840.027926
1844,-31808.478179
1845,-66861.903192
1846,-29654.364259
1847,-41602.092864
1848,-48291.61403
1849,-27046.68719
1850,-56469.769044
1851,-24630.305166
1852,-35761.932476
1853,-45234.983371
1854,-41683.311645
1855,-44669.770832
1856,-30541.581766
1857,-32434.988558
1858,-40839.059053
1859,-34792.486138
1860,-28454.383204
1861,-37531.378373
1862,-35402.258185
1863,-56364.391191
1864,-22564.513653
1865,-52685.071287
1866,-42254.113507
1867,-40211.252898
1868,-48928.095196
1869,-31855.537383
1870,-47346.364347
1871,-44776.619483
1872,-49857.031236
1873,-37849.951521
1874,-30687.906436
1875,-37981.137063
1876,-66096.999188
1877,-31874.837049
1878,-31910.523208
1879,-28545.188047
1880,-40307.218548
1881,-30935.548883
1882,-34355.340584
1883,-49088.299928
1884,-56712.377399
1885,-24906.648255
1886,-23470.974748
1887,-52322.340855
1888,-38322.671883
1889,-36471.485422
1890,-33923.684111
1891,-36196.707938
1892,-37183.028316
1893,-42616.497329
1894,-25984.199585
1895,-29785.484734
1896,-46536.092086
1897,-24987.700143
1898,-68755.531269
1899,-38394.708876
1900,-54073.702249
1901,-55414.638786
1902,-62876.956366
1903,-26091.154651
1904,-76054.22281
1905,-24167.657135
1906,-36578.733148
1907,-25868.732495
1908,-32473.099445
1909,-40533.3194
1910,-29905.153193
1911,-26279.352053
1912,-30521.420631
1913,-56170.108679
1914,-25892.927326
1915,-43806.260607
1916,-29358.388589
1917,-71125.914428
1918,-46664.820608
1919,-59941.720632
1920,-28466.830344
1921,-43207.901219
1922,-31240.183216
1923,-54732.579373
1924,-61798.401779
1925,-48941.244129
1926,-39474.46052
1927,-46697.839153
1928,-53112.524065
1929,-53903.329449
1930,-37946.022107
1931,-48507.154177
1932,-22271.174533
1933,-51510.882824
1934,-56428.720202
1935,-59584.730752
1936,-44116.680829
1937,-45028.346776
1938,-61321.81852
1939,-40315.479247
1940,-39291.915704
1941,-57788.136994
1942,-21095.872307
1943,-41675.246943
1944,-38920.377245
1945,-30462.570096
1946,-32344.819602
1947,-52259.847659
1948,-26441.241466
1949,-45917.520475
1950,-53030.961135
1951,-48945.208507
1952,-65492.719074
1953,-38249.053907
1954,-41474.672527
1955,-51764.151112
1956,-61905.91248
1957,-39293.773138
1958,-57481.616289
1959,-31715.205225
1960,-65110.129408
1961,-40970.854924
1962,-59955.060074
1963,-31460.827803
1964,-48370.905583
1965,-37119.611748
1966,-37602.255963
1967,-42898.191526
1968,-35653.62477
1969,-48268.634819
1970,-32094.135647
1971,-20148.058093
1972,-35931.848198
1973,-24276.49325
1974,-32416.859408
1975,-37056.448379
1976,-25718.321555
1977,-44244.259889
1978,-40078.981609
1979,-42817.967527
1980,-45666.356685
1981,-34476.542845
1982,-60696.341936
1983,-40814.918317
1984,-72809.348639
1985,-48428.183439
1986,-25249.926412
1987,-52492.302481
1988,-43810.280908
1989,-35415.256607
1990,-33497.511619
1991,-35386.66822
1992,-55104.356565
1993,-37291.062413
1994,-55575.173027
1995,-59631.092089
1996,-28952.574271
1997,-37776.628865
1998,-42224.612736
1999,-26144.650811
2000,-21155.52793
2001,-64822.918831
2002,-32481.907768
2003,-38889.461491
2004,-33939.724963
2005,-53311.928027
2006,-45847.942119
2007,-38090.876851
2008,-28935.302413
2009,-35044.591219
2010,-39966.429212
2011,-55212.275497
2012,-32745.815681
2013,-43136.448962
2014,-29557.868358
2015,-59026.917938
2016,-40029.276583
2017,-32423.703175
2018,-45255.893188
2019,-57768.75727
2020,-35322.350896
2021,-29873.11317
2022,-38266.572003
2023,-46257.805948
2024,-43237.357682
2025,-50413.381857
2026,-31447.300859
2027,-32310.857169
2028,-34056.972853
2029,-53086.978703
2030,-27704.775641
2031,-46122.433001
2032,-45263.007864
2033,-49477.54639
2034,-56110.752108
2035,-53869.669185
2036,-50885.215039
2037,-53045.126824
2038,-71434.210376
2039,-30155.939951
2040,-20882.311557
2041,-32047.803523
2042,-46495.834881
2043,-49225.490055
2044,-50954.083179
2045,-44996.476433
2046,-38483.370419
2047,-38442.681065
2048,-45368.018738
2049,-24700.8638
2050,-27447.362542
2051,-29075.304016
2052,-15692.240252
2053,-22302.983243
2054,-20870.514883
2055,-76575.313305
2056,-37889.507582
2057,-44439.146014
2058,-37694.287103
2059,-37094.070247
2060,-48700.112531
2061,-53322.616213
2062,-41570.182421
2063,-37915.055223
2064,-22251.947785
2065,-22716.601702
2066,-40303.528137
2067,-39002.78202
2068,-60965.660842
2069,-70394.049555
2070,-36274.22056
2071,-65691.739519
2072,-49467.629064
2073,-49726.185236
2074,-43546.498605
2075,-34811.869452
2076,-55014.369475
2077,-40126.34647
2078,-38525.445132
2079,-36479.017113
2080,-35081.288887
2081,-37295.196535
2082,-50517.75101
2083,-40939.165506
2084,-32632.715683
2085,-53222.612933
2086,-24801.063965
2087,-26330.495552
2088,-26241.967832
2089,-36490.642556
2090,-36882.478978
2091,-35230.715485
2092,-43931.01796
2093,-53877.825639
2094,-21330.096857
2095,-63643.614516
2096,-70285.330739
2097,-46415.527979
2098,-58213.246678
2099,-31370.985401
2100,-41883.640266
2101,-30366.484307
2102,-39549.840872
2103,-20757.457906
2104,-43375.816844
2105,-42712.226678
2106,-80533.224403
2107,-71603.372762
2108,-94632.377308
2109,-63792.358679
2110,-109521.301655
2111,-69216.746199
2112,-50615.293175
2113,-51245.288519
2114,-61905.260291
2115,-28818.495927
2116,-68613.45767
2117,-64633.957844
2118,-70359.005782
2119,-85438.213017
2120,-60726.89154
2121,-22253.748225
2122,-26905.221368
2123,-50607.858606
2124,-38231.304909
2125,-58205.187628
2126,-64316.771514
2127,-51405.20626
2128,-63139.003008
2129,-66089.248326
2130,-84009.140723
2131,-83729.941802
2132,-51035.388666
2133,-19837.545985
2134,-31548.117379
2135,-31885.360362
2136,-33488.172709
2137,-30347.876197
2138,-18059.554026
2139,-29908.254052
2140,-26230.05583
2141,-34467.328806
2142,-14882.193099
2143,-29667.450856
2144,-14523.454835
2145,-51301.034928
2146,-30381.962725
2147,-23619.937775
2148,-16660.508502
2149,-27561.195167
2150,-37559.832266
2151,-26798.511877
2152,-37986.172376
2153,-36452.836724
2154,-29774.165331
2155,-43284.180053
2156,-11956.702609
2157,-45074.794568
2158,-33757.89204
2159,-38906.912443
2160,-28693.303186
2161,-12605.775548
2162,-34273.665136
2163,-25361.520876
2164,-31753.136428
2165,-56741.968999
2166,-25969.744051
2167,-34030.674005
2168,-35819.53917
2169,-32030.600291
2170,-47190.699322
2171,-43886.667415
2172,-17238.942593
2173,-49594.580051
2174,-38075.248641
2175,-8248.066887
2176,-51428.555974
2177,-25807.65065
2178,-43847.158493
2179,-79583.124025
2180,-18957.411819
2181,-32344.708427
2182,-13421.192994
2183,-21389.2837
2184,-43530.9239
2185,-48710.891294
2186,-26953.216058
2187,-39250.889899
2188,-28194.999702
2189,-18929.59037
2190,-30266.221971
2191,-51451.505019
2192,-44972.655967
2193,-27613.572429
2194,-15333.37398
2195,-48909.648105
2196,-28902.26637
2197,-21290.299214
2198,-30642.618817
2199,-30910.419966
2200,-51981.510449
2201,-36176.870262
2202,-24658.097004
2203,-19418.884516
2204,-31913.873043
2205,-27524.133579
2206,-47462.544201
2207,-36812.036441
2208,-33174.47858
2209,-34469.850776
2210,-38234.390173
2211,-33198.217392
2212,-27893.818917
2213,-40602.001715
2214,-37772.986024
2215,-21716.764284
2216,-35483.10296
2217,-35814.263604
2218,-27259.67454
2219,-36751.658198
2220,-20490.964484
2221,-45115.57231
2222,-38429.441524
2223,-29276.530132
2224,-24783.104457
2225,-51976.020904
2226,-28587.91027
2227,-43497.373132
2228,-36948.691839
2229,-13333.245566
2230,-38373.001395
2231,-42460.402644
2232,-31283.737547
2233,-55496.367628
2234,-44844.470732
2235,-25820.88567
2236,-42103.676866
2237,-14084.310802
2238,-43334.544604
2239,-54146.789503
2240,-32436.162256
2241,-37015.231834
2242,-45864.435508
2243,-45082.149281
2244,-45458.303535
2245,-22085.083117
2246,-37498.578317
2247,-47075.332587
2248,-41265.676626
2249,-48144.598119
2250,-37548.25248
2251,-33313.951374
2252,-30951.420262
2253,-41412.893315
2254,-38799.926055
2255,-25670.552231
2256,-35852.224059
2257,-64468.615022
2258,-44043.689292
2259,-54719.872489
2260,-42694.231366
2261,-66688.574897
2262,-34271.669804
2263,-51424.82339
2264,-49013.539629
2265,-41523.529921
2266,-56010.509856
2267,-51247.701348
2268,-47340.834947
2269,-48281.266135
2270,-51082.578565
2271,-26714.602312
2272,-43950.142816
2273,-43481.321353
2274,-71333.508743
2275,-52614.364655
2276,-71328.874693
2277,-40746.209737
2278,-68650.968955
2279,-58042.269317
2280,-73406.687464
2281,-47510.053688
2282,-85332.680693
2283,-48142.626661
2284,-78237.415445
2285,-27035.373371
2286,-74830.293381
2287,-49578.457153
2288,-52554.193837
2289,-35401.646232
2290,-71198.058323
2291,-45029.150641
2292,-50055.074143
2293,-47242.759584
2294,-49185.492589
2295,-52944.805716
2296,-59132.470266
2297,-35519.305071
2298,-54032.055195
2299,-47528.171373
2300,-26498.020701
2301,-58006.029949
2302,-40704.631079
2303,-43813.296106
2304,-37112.70954
2305,-42779.92018
2306,-51408.794361
2307,-37795.547883
2308,-33622.349129
2309,-43026.515223
2310,-55944.580898
2311,-58830.407184
2312,-56625.606014
2313,-50084.603063
2314,-57338.56433
2315,-28108.139704
2316,-57067.705001
2317,-44848.741637
2318,-20206.577159
2319,-37905.904748
2320,-25687.293706
2321,-28985.338977
2322,-49340.253032
2323,-84781.658856
2324,-22026.45941
2325,-30334.637362
2326,-21289.030684
2327,-63355.787872
2328,-51034.629742
2329,-39488.529639
2330,-57023.569176
2331,-30921.3622
2332,-58062.580141
2333,-40005.950066
2334,-27820.84837
2335,-30130.979153
2336,-57356.173933
2337,-41510.915116
2338,-24047.173607
2339,-58819.931994
2340,-41867.910626
2341,-25807.929858
2342,-48289.000248
2343,-21363.246486
2344,-40132.849992
2345,-26913.529106
2346,-27140.133187
2347,-68661.493394
2348,-42069.54256
2349,-36896.874288
2350,-33062.221195
2351,-33391.853026
2352,-45904.701689
2353,-20066.131118
2354,-34654.83045
2355,-38481.110633
2356,-12815.191568
2357,-38512.154443
2358,-43218.012462
2359,-32448.734854
2360,-40734.299626
2361,-46132.202285
2362,-56841.968188
2363,-22485.123423
2364,-42521.916577
2365,-28205.004645
2366,-39301.734431
2367,-39943.758189
2368,-49761.194537
2369,-36669.616711
2370,-47466.862693
2371,-53430.091273
2372,-27199.040168
2373,-53147.098964
2374,-31879.880679
2375,-50624.894012
2376,-60027.90481
2377,-35293.928356
2378,-55937.744076
2379,-51902.856601
2380,-30738.862905
2381,-36823.591956
2382,-51871.097841
2383,-50544.348948
2384,-35965.77314
2385,-33991.815219
2386,-51204.425469
2387,-28639.184511
2388,-42819.507428
2389,-40295.194987
2390,-42914.981438
2391,-48571.798476
2392,-37166.10938
2393,-30733.432281
2394,-17306.607805
2395,-15226.495661
2396,-41617.996854
2397,-32598.184322
2398,-29044.267085
2399,-47787.990633
2400,-43092.938331
2401,-54827.541777
2402,-41595.68475
2403,-35524.836282
2404,-26745.11773
2405,-44558.37911
2406,-36877.00765
2407,-69226.503506
2408,-51106.693072
2409,-34504.187161
2410,-32009.312517
2411,-13259.943718
2412,-39774.688083
2413,-45407.353169
2414,-45583.363462
2415,-35594.226608
2416,-50523.217501
2417,-46048.355549
2418,-36298.211657
2419,-70362.545807
2420,-27658.253257
2421,-38566.201615
2422,-34623.065952
2423,-37064.98567
2424,-44217.504025
2425,-53444.747158
2426,-30551.410493
2427,-17384.467286
2428,-24062.352435
2429,-27005.774376
2430,-36553.203422
2431,-44723.535779
2432,-34536.408626
2433,-13726.480847
2434,-17512.346597
2435,-29782.359676
2436,-46599.624523
2437,-30668.050632
2438,-24557.342573
2439,-19191.751919
2440,-24106.958494
2441,-23434.37187
2442,-33720.582224
2443,-13881.212507
2444,-19951.759951
2445,-24699.945791
2446,-37101.476587
2447,-42694.353323
2448,-57009.14077
2449,-36689.731485
2450,-23057.801841
2451,-32527.669639
2452,-40016.591017
2453,-50430.352507
2454,-53154.102891
2455,-68657.940964
2456,-45790.580894
2457,-45688.420348
2458,-59799.015127
2459,-51941.880623
2460,-71633.517293
2461,-59508.520115
2462,-52160.10556
2463,-34220.780774
2464,-21764.105872
2465,-53144.81777
2466,-37936.86793
2467,-29595.796271
2468,-60049.32109
2469,-33456.489597
2470,-42237.160819
2471,-60193.840901
2472,-67185.062757
2473,-52607.742536
2474,-56528.160813
2475,-51358.223385
2476,-34148.973345
2477,-45198.821044
2478,-42551.354496
2479,-33676.157072
2480,-62463.758082
2481,-36938.550246
2482,-54772.560473
2483,-35949.983085
2484,-25057.763613
2485,-43558.070823
2486,-55165.971776
2487,-39846.277245
2488,-51944.238098
2489,-42349.762498
2490,-37842.344002
2491,-47760.205828
2492,-57127.302088
2493,-32700.212053
2494,-33783.467564
2495,-34502.385925
2496,-35389.833565
2497,-42824.902004
2498,-49316.87874
2499,-42658.219895
2500,-45033.559615
2501,-29705.828425
2502,-34530.329392
2503,-46520.0663
2504,-15549.625529
2505,-28651.46088
2506,-42190.403607
2507,-52132.723349
2508,-45864.065766
2509,-28178.250052
2510,-52304.941885
2511,-25519.916422
2512,-50593.154065
2513,-29038.047236
2514,-47361.948945
2515,-46930.215751
2516,-30566.574554
2517,-22908.210407
2518,-22870.162962
2519,-49861.33582
2520,-53181.565768
2521,-45086.226817
2522,-39115.905884
2523,-31021.526861
2524,-46275.252518
2525,-49824.292347
2526,-49661.367733
2527,-37941.298365
2528,-55785.192075
2529,-30933.232584
2530,-49642.241951
2531,-46581.281309
2532,-38141.030715
2533,-49635.541328
2534,-50226.513648
2535,-49279.745853
2536,-49417.85785
2537,-48270.49625
2538,-50614.031328
2539,-64292.661814
2540,-57735.517928
2541,-42280.800857
2542,-54710.865042
2543,-41623.075097
2544,-40347.227346
2545,-42241.654637
2546,-51979.315838
2547,-50805.110646
2548,-64878.343682
2549,-40512.434579
2550,-39721.694602
2551,-44882.303797
2552,-26202.186777
2553,-31671.573965
2554,-39334.08792
2555,-67823.739366
2556,-36535.529684
2557,-52064.479716
2558,-67479.310883
2559,-29920.047314
2560,-34871.612229
2561,-43440.151598
2562,-38831.439647
2563,-50640.264608
2564,-40242.144575
2565,-42328.675982
2566,-59804.027777
2567,-37537.628742
2568,-49009.94967
2569,-39611.041123
2570,-32873.851646
2571,-43416.106982
2572,-57657.189659
2573,-28199.985943
2574,-43487.248015
2575,-24906.314468
2576,-48512.197282
2577,-40231.253831
2578,-36850.705212
2579,-15861.841541
2580,-36144.285508
2581,-51692.056941
2582,-18781.269595
2583,-38165.308101
2584,-58812.575929
2585,-57823.342127
2586,-51466.708173
2587,-89993.47853
2588,-79315.693897
2589,-75948.264292
2590,-22847.062617
2591,-15511.241792
2592,-21013.880877
2593,-37252.968142
2594,-28005.261336
2595,-35117.133633
2596,-47689.554239
2597,-33066.074088
2598,-29623.099084
2599,-28785.41954
2600,-42479.841464
2601,-50513.514477
2602,-29578.847676
2603,-40497.551943
2604,-45758.843923
2605,-39481.493364
2606,-55475.452066
2607,-45803.470678
2608,-57573.145659
2609,-50419.232141
2610,-37259.121634
2611,-30761.00207
2612,-14683.798833
2613,-47930.846815
2614,-41015.882477
2615,-53673.773279
2616,-50869.864381
2617,-28597.578086
2618,-65498.469663
2619,-44114.136742
2620,-36422.230995
2621,-44358.485844
2622,-51852.396157
2623,-47024.335758
2624,-49580.780416
2625,-54371.159794
2626,-31817.53905
2627,-62986.695349
2628,-64477.969575
2629,-48083.146724
2630,-72044.492232
2631,-77104.532077
2632,-65082.501179
2633,-40757.179544
2634,-69571.18903
2635,-61515.663842
2636,-50023.315057
2637,-80483.605375
2638,-51132.006422
2639,-67770.614057
2640,-66060.083583
2641,-47208.724715
2642,-22821.829918
2643,-26577.908891
2644,-50406.116669
2645,-46790.835517
2646,-53833.234314
2647,-73531.971673
2648,-62336.940252
2649,-62676.075591
2650,-29393.123047
2651,-35121.159596
2652,-40905.392069
2653,-46629.319375
2654,-35274.611483
2655,-56703.098684
2656,-21467.979291
2657,-37301.417876
2658,-54738.620785
2659,-18383.966353
2660,-45675.481742
2661,-27988.22326
2662,-30259.795855
2663,-34794.571695
2664,-33924.715351
2665,-28305.779985
2666,-36018.44885
2667,-18352.662619
2668,-43693.970065
2669,-37425.2952
2670,-42651.335858
2671,-31085.52151
2672,-37228.805653
2673,-18410.636324
2674,-23540.721602
2675,-35195.976498
2676,-40122.137472
2677,-38469.697313
2678,-60173.467091
2679,-20935.627181
2680,-41165.431166
2681,-40794.800447
2682,-49988.6335
2683,-58394.315177
2684,-37895.714459
2685,-46314.434517
2686,-42792.442278
2687,-19456.332012
2688,-32834.470115
2689,-38091.836953
2690,-37762.201076
2691,-30640.321873
2692,-53278.967004
2693,-53139.38609
2694,-30930.44657
2695,-23666.582113
2696,-38732.230892
2697,-24883.15599
2698,-40903.75071
2699,-48815.398663
2700,-18758.081581
2701,-42531.499189
2702,-37440.904083
2703,-55142.828829
2704,-19967.860212
2705,-42526.089815
2706,-37763.048482
2707,-23720.175629
2708,-33737.387882
2709,-15817.922141
2710,-67466.317214
2711,-55553.714441
2712,-36546.370536
2713,-20166.920393
2714,-14229.038028
2715,-37132.371898
2716,-38959.99598
2717,-58594.211696
2718,-11073.704921
2719,-28557.702294
2720,-45181.948688
2721,-39579.545379
2722,-39421.999592
2723,-55498.690694
2724,-54493.028509
2725,-48360.039921
2726,-39008.390711
2727,-47305.046812
2728,-35744.513839
2729,-35511.715197
2730,-36336.358407
2731,-19189.395315
2732,-28924.006228
2733,-48483.288376
2734,-71450.847631
2735,-63995.421105
2736,-48399.779019
2737,-33896.611411
2738,-54686.28282
2739,-52392.88798
2740,-63615.44674
2741,-58801.413942
2742,-46686.430027
2743,-48261.945951
2744,-27429.405491
2745,-41976.198581
2746,-61659.783067
2747,-60777.260294
2748,-42292.531237
2749,-52856.136455
2750,-41319.402522
2751,-53555.4416
2752,-51259.190137
2753,-49201.383845
2754,-43820.357799
2755,-43591.778247
2756,-42646.793113
2757,-51054.434721
2758,-44594.823251
2759,-49388.15087
2760,-44136.800281
2761,-67941.49383
2762,-74412.72961
2763,-45471.787923
2764,-53743.24716
2765,-55428.172758
2766,-60847.861361
2767,-68896.847696
2768,-29563.268047
2769,-56066.369861
2770,-57674.694118
2771,-28517.981719
2772,-62042.030187
2773,-44013.325014
2774,-60674.937164
2775,-31172.184506
2776,-34446.855531
2777,-76269.013978
2778,-36198.075111
2779,-48737.576847
2780,-71189.70222
2781,-27346.46863
2782,-25004.967187
2783,-58607.906927
2784,-51413.407612
2785,-46116.057077
2786,-36028.585133
2787,-41840.723866
2788,-55946.937533
2789,-55519.382056
2790,-35290.911916
2791,-40534.629644
2792,-45584.842917
2793,-38402.787454
2794,-40502.030838
2795,-32043.796526
2796,-53855.539241
2797,-29944.545186
2798,-36291.32072
2799,-28540.431738
2800,-52809.153203
2801,-58843.692675
2802,-33950.589854
2803,-44852.899549
2804,-39696.772339
2805,-33619.204541
2806,-39873.314978
2807,-42664.942123
2808,-68613.444598
2809,-39904.291456
2810,-58698.831191
2811,-32486.194999
2812,-40037.675654
2813,-40585.320836
2814,-45863.362279
2815,-52932.008447
2816,-28175.832191
2817,-37554.757736
2818,-35612.728784
2819,-38578.769767
2820,-41190.036184
2821,-21895.347519
2822,-21861.370755
2823,-18019.296657
2824,-57567.438853
2825,-22337.154374
2826,-19543.584772
2827,-37663.035426
2828,-28176.168887
2829,-35419.311064
2830,-44056.555621
2831,-38921.637132
2832,-44445.809304
2833,-21820.545389
2834,-28194.2187
2835,-30508.169837
2836,-32501.920091
2837,-32668.465943
2838,-61675.772036
2839,-33625.416549
2840,-26554.100618
2841,-25618.2022
2842,-25519.930617
2843,-25629.190988
2844,-40349.505792
2845,-23553.012328
2846,-32370.11267
2847,-35479.104246
2848,-28821.80261
2849,-47033.091639
2850,-22599.463597
2851,-37014.506883
2852,-30019.800302
2853,-33556.822872
2854,-25635.128724
2855,-32634.052046
2856,-32060.365148
2857,-23950.79064
2858,-40385.709055
2859,-24229.149175
2860,-42980.764451
2861,-25170.315159
2862,-65250.689217
2863,-34330.53303
2864,-38199.624377
2865,-38365.407922
2866,-32975.006271
2867,-28731.468383
2868,-42463.249843
2869,-38725.042009
2870,-28090.479139
2871,-29004.971581
2872,-37893.110002
2873,-25910.739771
2874,-35699.099873
2875,-30201.823952
2876,-30367.765059
2877,-27415.076473
2878,-41302.621537
2879,-42153.125888
2880,-40463.904609
2881,-20974.420647
2882,-36998.834107
2883,-57389.7184
2884,-45661.353125
2885,-43820.838317
2886,-24675.425222
2887,-34023.01767
2888,-24690.434955
2889,-34897.916521
2890,-28894.533877
2891,-30375.593301
2892,-29986.263945
2893,-22294.125796
2894,-46911.151163
2895,-44113.715867
2896,-29071.151025
